	ref	merged	Index	Celltype	genenames
TM, 10X - Lung.leukocyte-Clec4d	0.590909063816071	0.632098793983459	TM, 10X	Lung.leukocyte	Clec4d
TM, 10X - Lung.leukocyte-Il1f9	0.588235259056091	0.672064781188965	TM, 10X	Lung.leukocyte	Il1f9
TM, 10X - Lung.leukocyte-Mmp9	0.541666686534882	0.776119410991669	TM, 10X	Lung.leukocyte	Mmp9
TM, 10X - Lung.leukocyte-H2-Q10	0.523809492588043	0.657718122005463	TM, 10X	Lung.leukocyte	Q10
TM, 10X - Lung.leukocyte-Gm10872	0.509803891181946	0.453703731298447	TM, 10X	Lung.leukocyte	Gm10872
TM, 10X - Lung.leukocyte-Stfa2l1	0.5	0.439252376556396	TM, 10X	Lung.leukocyte	Stfa2l1
TM, 10X - Lung.leukocyte-Trem1	0.466019421815872	0.380952388048172	TM, 10X	Lung.leukocyte	Trem1
TM, 10X - Lung.leukocyte-Il1r2	0.413223117589951	0.394957959651947	TM, 10X	Lung.leukocyte	Il1r2
TM, 10X - Lung.leukocyte-Cxcl2	0.375000029802322	0.342400014400482	TM, 10X	Lung.leukocyte	Cxcl2
TM, 10X - Lung.leukocyte-Ccr1	0.375	0.474501103162766	TM, 10X	Lung.leukocyte	Ccr1
TM, 10X - Lung.leukocyte-Hdc	0.364705890417099	0.566125273704529	TM, 10X	Lung.leukocyte	Hdc
TM, 10X - Lung.leukocyte-Mmp8	0.350877195596695	0.437994718551636	TM, 10X	Lung.leukocyte	Mmp8
TM, 10X - Lung.leukocyte-Csf3r	0.349397599697113	0.51438844203949	TM, 10X	Lung.leukocyte	Csf3r
TM, 10X - Lung.leukocyte-Retnlg	0.341772139072418	0.584493041038513	TM, 10X	Lung.leukocyte	Retnlg
Seurat v3 - Lung.leukocyte-Cxcr2	0.724999964237213	0.704491674900055	Seurat v3	Lung.leukocyte	Cxcr2
Seurat v3 - Lung.leukocyte-Slfn4	0.618181824684143	0.363636374473572	Seurat v3	Lung.leukocyte	Slfn4
Seurat v3 - Lung.leukocyte-Clec4d	0.590909063816071	0.62601625919342	Seurat v3	Lung.leukocyte	Clec4d
Seurat v3 - Lung.leukocyte-Il1f9	0.588235259056091	0.657718122005463	Seurat v3	Lung.leukocyte	Il1f9
Seurat v3 - Lung.leukocyte-Mmp9	0.541666686534882	0.727272748947144	Seurat v3	Lung.leukocyte	Mmp9
Seurat v3 - Lung.leukocyte-H2-Q10	0.523809492588043	0.62992125749588	Seurat v3	Lung.leukocyte	Q10
Seurat v3 - Lung.leukocyte-Gm10872	0.509803891181946	0.452830195426941	Seurat v3	Lung.leukocyte	Gm10872
Seurat v3 - Lung.leukocyte-Stfa2l1	0.5	0.449612379074097	Seurat v3	Lung.leukocyte	Stfa2l1
Seurat v3 - Lung.leukocyte-1100001G20Rik	0.488888889551163	0.317241370677948	Seurat v3	Lung.leukocyte	1100001G20Rik
Seurat v3 - Lung.leukocyte-Trem1	0.466019421815872	0.394904464483261	Seurat v3	Lung.leukocyte	Trem1
Seurat v3 - Lung.leukocyte-Il1r2	0.413223117589951	0.386167109012604	Seurat v3	Lung.leukocyte	Il1r2
Seurat v3 - Lung.leukocyte-Cxcl2	0.375000029802322	0.349333316087723	Seurat v3	Lung.leukocyte	Cxcl2
Seurat v3 - Lung.leukocyte-Ccr1	0.375	0.460431665182114	Seurat v3	Lung.leukocyte	Ccr1
Seurat v3 - Lung.leukocyte-Hdc	0.364705890417099	0.510924398899078	Seurat v3	Lung.leukocyte	Hdc
Seurat v3 - Lung.leukocyte-Mmp8	0.350877195596695	0.420408129692078	Seurat v3	Lung.leukocyte	Mmp8
Seurat v3 - Lung.leukocyte-Csf3r	0.349397599697113	0.48044690489769	Seurat v3	Lung.leukocyte	Csf3r
Seurat v3 - Lung.leukocyte-Retnlg	0.341772139072418	0.526475071907043	Seurat v3	Lung.leukocyte	Retnlg
TM, FACS - Lung.macrophage-Ccl17	0.65040647983551	0.65040647983551	TM, FACS	Lung.macrophage	Ccl17
TM, FACS - Lung.macrophage-Bcl2a1a	0.601156055927277	0.601156055927277	TM, FACS	Lung.macrophage	Bcl2a1a
TM, FACS - Lung.macrophage-Tnni2	0.592592597007751	0.592592597007751	TM, FACS	Lung.macrophage	Tnni2
TM, FACS - Lung.macrophage-Itgax	0.590909063816071	0.590909063816071	TM, FACS	Lung.macrophage	Itgax
TM, FACS - Lung.macrophage-A430084P05Rik	0.571428596973419	0.571428596973419	TM, FACS	Lung.macrophage	A430084P05Rik
TM, FACS - Lung.macrophage-Klrb1b	0.564885497093201	0.564885497093201	TM, FACS	Lung.macrophage	Klrb1b
TM, FACS - Lung.macrophage-Tnip3	0.564102590084076	0.564102590084076	TM, FACS	Lung.macrophage	Tnip3
TM, FACS - Lung.macrophage-Flt3	0.561151087284088	0.561151087284088	TM, FACS	Lung.macrophage	Flt3
TM, FACS - Lung.macrophage-Fam40b	0.545454561710358	0.545454561710358	TM, FACS	Lung.macrophage	Fam40b
TM, FACS - Lung.macrophage-Kmo	0.528571426868439	0.528571426868439	TM, FACS	Lung.macrophage	Kmo
TM, FACS - Lung.macrophage-Pkib	0.52439022064209	0.52439022064209	TM, FACS	Lung.macrophage	Pkib
TM, FACS - Lung.macrophage-Bcl2a1d	0.518518507480621	0.518518507480621	TM, FACS	Lung.macrophage	Bcl2a1d
TM, FACS - Lung.macrophage-Amica1	0.518072307109833	0.518072307109833	TM, FACS	Lung.macrophage	Amica1
TM, FACS - Lung.macrophage-Tbc1d9	0.5	0.5	TM, FACS	Lung.macrophage	Tbc1d9
TM, FACS - Lung.macrophage-Card11	0.496453881263733	0.496453881263733	TM, FACS	Lung.macrophage	Card11
TM, FACS - Lung.macrophage-Havcr2	0.491978585720062	0.491978585720062	TM, FACS	Lung.macrophage	Havcr2
TM, FACS - Lung.macrophage-Batf3	0.49032261967659	0.49032261967659	TM, FACS	Lung.macrophage	Batf3
TM, FACS - Lung.macrophage-Wdfy4	0.489082962274551	0.489082962274551	TM, FACS	Lung.macrophage	Wdfy4
TM, FACS - Lung.macrophage-4930506M07Rik	0.483870983123779	0.483870983123779	TM, FACS	Lung.macrophage	4930506M07Rik
TM, FACS - Lung.macrophage-Slamf7	0.48235297203064	0.48235297203064	TM, FACS	Lung.macrophage	Slamf7
TM, FACS - Lung.macrophage-H2-Oa	0.4785276055336	0.4785276055336	TM, FACS	Lung.macrophage	Oa
TM, FACS - Lung.macrophage-Itgae	0.471698135137558	0.471698135137558	TM, FACS	Lung.macrophage	Itgae
TM, FACS - Lung.macrophage-Sept3	0.468085080385208	0.468085080385208	TM, FACS	Lung.macrophage	Sept3
TM, FACS - Lung.macrophage-Ryr1	0.463768124580383	0.463768124580383	TM, FACS	Lung.macrophage	Ryr1
TM, FACS - Lung.macrophage-Xlr	0.462686598300934	0.462686598300934	TM, FACS	Lung.macrophage	Xlr
TM, FACS - Lung.macrophage-Hepacam2	0.456790119409561	0.456790119409561	TM, FACS	Lung.macrophage	Hepacam2
TM, FACS - Lung.macrophage-Cd209a	0.455172449350357	0.455172449350357	TM, FACS	Lung.macrophage	Cd209a
TM, FACS - Lung.macrophage-Bcl2a1b	0.451882869005203	0.451882869005203	TM, FACS	Lung.macrophage	Bcl2a1b
TM, FACS - Lung.macrophage-Gcet2	0.442105263471603	0.442105263471603	TM, FACS	Lung.macrophage	Gcet2
TM, FACS - Lung.macrophage-Atp8b4	0.43478262424469	0.43478262424469	TM, FACS	Lung.macrophage	Atp8b4
TM, 10X - Lung.macrophage-Bcl2a1a	0.601156055927277	0.619940757751465	TM, 10X	Lung.macrophage	Bcl2a1a
TM, 10X - Lung.macrophage-Itgax	0.590909063816071	0.613518178462982	TM, 10X	Lung.macrophage	Itgax
TM, 10X - Lung.macrophage-4930506M07Rik	0.483870983123779	0.704878091812134	TM, 10X	Lung.macrophage	4930506M07Rik
Seurat v3 - Lung.macrophage-Bcl2a1a	0.601156055927277	0.617721557617188	Seurat v3	Lung.macrophage	Bcl2a1a
Seurat v3 - Lung.macrophage-Itgax	0.590909063816071	0.612368047237396	Seurat v3	Lung.macrophage	Itgax
Seurat v3 - Lung.macrophage-Pkib	0.52439022064209	0.578313291072845	Seurat v3	Lung.macrophage	Pkib
Seurat v3 - Lung.macrophage-Bcl2a1d	0.518518507480621	0.555138826370239	Seurat v3	Lung.macrophage	Bcl2a1d
Seurat v3 - Lung.macrophage-Tbc1d9	0.5	0.55045872926712	Seurat v3	Lung.macrophage	Tbc1d9
Seurat v3 - Lung.macrophage-4930506M07Rik	0.483870983123779	0.670682728290558	Seurat v3	Lung.macrophage	4930506M07Rik
TM, FACS - Lung.mesothelial cell-4930503E14Rik	0.666666686534882	0.666666686534882	TM, FACS	Lung.mesothelial cell	4930503E14Rik
TM, FACS - Lung.mesothelial cell-4933430H16Rik	0.666666686534882	0.666666686534882	TM, FACS	Lung.mesothelial cell	4933430H16Rik
TM, FACS - Lung.mesothelial cell-A730090H04Rik	0.666666686534882	0.666666686534882	TM, FACS	Lung.mesothelial cell	A730090H04Rik
TM, FACS - Lung.mesothelial cell-AI118078	0.666666686534882	0.666666686534882	TM, FACS	Lung.mesothelial cell	AI118078
TM, FACS - Lung.mesothelial cell-Rhox4a	0.666666686534882	0.666666686534882	TM, FACS	Lung.mesothelial cell	Rhox4a
TM, FACS - Lung.mesothelial cell-2010107G12Rik	0.571428596973419	0.571428596973419	TM, FACS	Lung.mesothelial cell	2010107G12Rik
TM, FACS - Lung.mesothelial cell-Gpr1	0.571428596973419	0.571428596973419	TM, FACS	Lung.mesothelial cell	Gpr1
TM, FACS - Lung.mesothelial cell-2310043J07Rik	0.5	0.5	TM, FACS	Lung.mesothelial cell	2310043J07Rik
TM, FACS - Lung.mesothelial cell-6030407O03Rik	0.5	0.5	TM, FACS	Lung.mesothelial cell	6030407O03Rik
TM, FACS - Lung.mesothelial cell-Birc7	0.5	0.5	TM, FACS	Lung.mesothelial cell	Birc7
TM, FACS - Lung.mesothelial cell-Chst4	0.5	0.5	TM, FACS	Lung.mesothelial cell	Chst4
TM, FACS - Lung.mesothelial cell-Smyd1	0.5	0.5	TM, FACS	Lung.mesothelial cell	Smyd1
TM, FACS - Lung.mesothelial cell-Snord19	0.5	0.5	TM, FACS	Lung.mesothelial cell	Snord19
TM, FACS - Lung.mesothelial cell-Upk3b	0.5	0.5	TM, FACS	Lung.mesothelial cell	Upk3b
TM, FACS - Lung.mesothelial cell-Pcnxl2	0.444444447755814	0.444444447755814	TM, FACS	Lung.mesothelial cell	Pcnxl2
TM, FACS - Lung.mesothelial cell-A730085A09Rik	0.400000005960464	0.400000005960464	TM, FACS	Lung.mesothelial cell	A730085A09Rik
TM, FACS - Lung.mesothelial cell-Crb2	0.400000005960464	0.400000005960464	TM, FACS	Lung.mesothelial cell	Crb2
TM, FACS - Lung.mesothelial cell-Cyp2d11	0.400000005960464	0.400000005960464	TM, FACS	Lung.mesothelial cell	Cyp2d11
TM, FACS - Lung.mesothelial cell-Gm12295	0.400000005960464	0.400000005960464	TM, FACS	Lung.mesothelial cell	Gm12295
TM, FACS - Lung.mesothelial cell-Lancl3	0.400000005960464	0.400000005960464	TM, FACS	Lung.mesothelial cell	Lancl3
TM, FACS - Lung.mesothelial cell-Lrrn4	0.400000005960464	0.400000005960464	TM, FACS	Lung.mesothelial cell	Lrrn4
TM, FACS - Lung.mesothelial cell-Rnf112	0.400000005960464	0.400000005960464	TM, FACS	Lung.mesothelial cell	Rnf112
TM, FACS - Lung.mesothelial cell-Gfra4	0.363636374473572	0.363636374473572	TM, FACS	Lung.mesothelial cell	Gfra4
TM, FACS - Lung.mesothelial cell-1700023F06Rik	0.333333343267441	0.333333343267441	TM, FACS	Lung.mesothelial cell	1700023F06Rik
TM, FACS - Lung.mesothelial cell-4930471I20Rik	0.333333343267441	0.333333343267441	TM, FACS	Lung.mesothelial cell	4930471I20Rik
TM, FACS - Lung.mesothelial cell-Cdh12	0.333333343267441	0.333333343267441	TM, FACS	Lung.mesothelial cell	Cdh12
TM, FACS - Lung.mesothelial cell-Cyp2c67	0.333333343267441	0.333333343267441	TM, FACS	Lung.mesothelial cell	Cyp2c67
TM, FACS - Lung.mesothelial cell-Gm13238	0.333333343267441	0.333333343267441	TM, FACS	Lung.mesothelial cell	Gm13238
TM, FACS - Lung.mesothelial cell-Kcnv2	0.333333343267441	0.333333343267441	TM, FACS	Lung.mesothelial cell	Kcnv2
TM, FACS - Lung.mesothelial cell-Msln	0.333333343267441	0.333333343267441	TM, FACS	Lung.mesothelial cell	Msln
TM, 10X - Lung.mesothelial cell-Chst4	0.5	0.89361697435379	TM, 10X	Lung.mesothelial cell	Chst4
TM, 10X - Lung.mesothelial cell-Upk3b	0.5	0.888888895511627	TM, 10X	Lung.mesothelial cell	Upk3b
TM, 10X - Lung.mesothelial cell-Pcnxl2	0.444444447755814	0.588235259056091	TM, 10X	Lung.mesothelial cell	Pcnxl2
TM, 10X - Lung.mesothelial cell-Crb2	0.400000005960464	0.437499970197678	TM, 10X	Lung.mesothelial cell	Crb2
TM, 10X - Lung.mesothelial cell-Lrrn4	0.400000005960464	0.941176474094391	TM, 10X	Lung.mesothelial cell	Lrrn4
TM, 10X - Lung.mesothelial cell-Msln	0.333333343267441	0.615384638309479	TM, 10X	Lung.mesothelial cell	Msln
Seurat v3 - Lung.mesothelial cell-Chst4	0.5	0.836363613605499	Seurat v3	Lung.mesothelial cell	Chst4
Seurat v3 - Lung.mesothelial cell-Smyd1	0.5	0.333333343267441	Seurat v3	Lung.mesothelial cell	Smyd1
Seurat v3 - Lung.mesothelial cell-Upk3b	0.5	0.838709652423859	Seurat v3	Lung.mesothelial cell	Upk3b
Seurat v3 - Lung.mesothelial cell-Pcnxl2	0.444444447755814	0.523809552192688	Seurat v3	Lung.mesothelial cell	Pcnxl2
Seurat v3 - Lung.mesothelial cell-Crb2	0.400000005960464	0.432432442903519	Seurat v3	Lung.mesothelial cell	Crb2
Seurat v3 - Lung.mesothelial cell-Lrrn4	0.400000005960464	0.852459073066711	Seurat v3	Lung.mesothelial cell	Lrrn4
Seurat v3 - Lung.mesothelial cell-Msln	0.333333343267441	0.577777743339539	Seurat v3	Lung.mesothelial cell	Msln
TM, FACS - Lung.monocyte-F13a1	0.662721931934357	0.662721931934357	TM, FACS	Lung.monocyte	F13a1
TM, FACS - Lung.monocyte-Msr1	0.60740739107132	0.60740739107132	TM, FACS	Lung.monocyte	Msr1
TM, FACS - Lung.monocyte-Gm9733	0.602409660816193	0.602409660816193	TM, FACS	Lung.monocyte	Gm9733
TM, FACS - Lung.monocyte-Sirpb1b	0.599033832550049	0.599033832550049	TM, FACS	Lung.monocyte	Sirpb1b
TM, FACS - Lung.monocyte-LOC100038947	0.586538434028625	0.586538434028625	TM, FACS	Lung.monocyte	LOC100038947
TM, FACS - Lung.monocyte-Sirpb1a	0.579234957695007	0.579234957695007	TM, FACS	Lung.monocyte	Sirpb1a
TM, FACS - Lung.monocyte-Clec4a1	0.566037714481354	0.566037714481354	TM, FACS	Lung.monocyte	Clec4a1
TM, FACS - Lung.monocyte-Klra2	0.561904788017273	0.561904788017273	TM, FACS	Lung.monocyte	Klra2
TM, FACS - Lung.monocyte-Fcgr1	0.545454561710358	0.545454561710358	TM, FACS	Lung.monocyte	Fcgr1
TM, FACS - Lung.monocyte-Cd177	0.544303774833679	0.544303774833679	TM, FACS	Lung.monocyte	Cd177
TM, FACS - Lung.monocyte-Ms4a4c	0.534482777118683	0.534482777118683	TM, FACS	Lung.monocyte	Ms4a4c
TM, FACS - Lung.monocyte-Gm11428	0.531645596027374	0.531645596027374	TM, FACS	Lung.monocyte	Gm11428
TM, FACS - Lung.monocyte-Ifitm6	0.529411792755127	0.529411792755127	TM, FACS	Lung.monocyte	Ifitm6
TM, FACS - Lung.monocyte-Clec4a2	0.524999976158142	0.524999976158142	TM, FACS	Lung.monocyte	Clec4a2
TM, FACS - Lung.monocyte-Ifi204	0.522167503833771	0.522167503833771	TM, FACS	Lung.monocyte	Ifi204
TM, FACS - Lung.monocyte-Lrrc25	0.518518507480621	0.518518507480621	TM, FACS	Lung.monocyte	Lrrc25
TM, FACS - Lung.monocyte-Ms4a6d	0.514970064163208	0.514970064163208	TM, FACS	Lung.monocyte	Ms4a6d
TM, FACS - Lung.monocyte-Tifab	0.514285743236542	0.514285743236542	TM, FACS	Lung.monocyte	Tifab
TM, FACS - Lung.monocyte-Ccr2	0.510638296604156	0.510638296604156	TM, FACS	Lung.monocyte	Ccr2
TM, FACS - Lung.monocyte-Gpr141	0.509090900421143	0.509090900421143	TM, FACS	Lung.monocyte	Gpr141
